#x_m,y_m,w_tr_left_m,w_tr_right_m
-37.293167004895516,10.235908521160772,0.5,0.5
-37.293167004895516,10.235908521160772,0.5,0.5
-37.27326931483601,10.233888142440058,0.5,0.5
-37.27326931483601,10.233888142440058,0.5,0.5
-37.25336463582543,10.231937821089405,0.5,0.5
-37.25336463582543,10.231937821089405,0.5,0.5
-37.25336463582543,10.231937821089405,0.5,0.5
-37.23346227222095,10.22996401186721,0.5,0.5
-37.23346227222095,10.22996401186721,0.5,0.5
-37.213553348139634,10.228057511979928,0.5,0.5
-37.213553348139634,10.228057511979928,0.5,0.5
-37.213553348139634,10.228057511979928,0.5,0.5
-37.19364687057778,10.226125634400974,0.5,0.5
-37.19364687057778,10.226125634400974,0.5,0.5
-37.17373409737485,10.224259766432983,0.5,0.5
-37.17373409737485,10.224259766432983,0.5,0.5
-37.15382380706788,10.222367587846787,0.5,0.5
-37.15382380706788,10.222367587846787,0.5,0.5
-37.15382380706788,10.222367587846787,0.5,0.5
-37.13390741347903,10.220540769210992,0.5,0.5
-37.13390741347903,10.220540769210992,0.5,0.5
-37.13390741347903,10.220540769210992,0.5,0.5
-37.11399349539626,10.218687160160798,0.5,0.5
-37.11399349539626,10.218687160160798,0.5,0.5
-37.09408870636247,10.216737962007077,0.5,0.5
-37.09408870636247,10.216737962007077,0.5,0.5
-37.09408870636247,10.216737962007077,0.5,0.5
-37.07418308211809,10.214797311763597,0.5,0.5
-37.05428506866626,10.21278012049846,0.5,0.5
-37.05428506866626,10.21278012049846,0.5,0.5
-37.05428506866626,10.21278012049846,0.5,0.5
-37.05428506866626,10.21278012049846,0.5,0.5
-37.03438510049048,10.210782305057602,0.5,0.5
-37.03438510049048,10.210782305057602,0.5,0.5
-37.01449228317102,10.208714499691894,0.5,0.5
-37.01449228317102,10.208714499691894,0.5,0.5
-37.01449228317102,10.208714499691894,0.5,0.5
-36.9945970357502,10.206670207637565,0.5,0.5
-36.9945970357502,10.206670207637565,0.5,0.5
-36.97470881184212,10.204558679820115,0.5,0.5
-36.97470881184212,10.204558679820115,0.5,0.5
-36.97470881184212,10.204558679820115,0.5,0.5
-36.95481791037038,10.202472525802254,0.5,0.5
-36.95481791037038,10.202472525802254,0.5,0.5
-36.93493403325973,10.20032044982873,0.5,0.5
-36.93493403325973,10.20032044982873,0.5,0.5
-36.93493403325973,10.20032044982873,0.5,0.5
-36.91504732872876,10.198194659893732,0.5,0.5
-36.91504732872876,10.198194659893732,0.5,0.5
-36.89516770780028,10.196003616377006,0.5,0.5
-36.89516770780028,10.196003616377006,0.5,0.5
-36.89516770780028,10.196003616377006,0.5,0.5
-36.875285156831744,10.193839322742164,0.5,0.5
-36.875285156831744,10.193839322742164,0.5,0.5
-36.855409777901265,10.191610127298388,0.5,0.5
-36.855409777901265,10.191610127298388,0.5,0.5
-36.855409777901265,10.191610127298388,0.5,0.5
-36.8355313905642,10.189407920033808,0.5,0.5
-36.8355313905642,10.189407920033808,0.5,0.5
-36.81564264003169,10.187301358328947,0.5,0.5
-36.81564264003169,10.187301358328947,0.5,0.5
-36.81564264003169,10.187301358328947,0.5,0.5
-36.79575478208183,10.185186386431113,0.5,0.5
-36.79575478208183,10.185186386431113,0.5,0.5
-36.77585892752749,10.18314801170677,0.5,0.5
-36.77585892752749,10.18314801170677,0.5,0.5
-36.77585892752749,10.18314801170677,0.5,0.5
-36.75596506011066,10.181090333605685,0.5,0.5
-36.75596506011066,10.181090333605685,0.5,0.5
-36.73606407251651,10.179102698642936,0.5,0.5
-36.73606407251651,10.179102698642936,0.5,0.5
-36.73606407251651,10.179102698642936,0.5,0.5
-36.71616544443294,10.177091579461804,0.5,0.5
-36.71616544443294,10.177091579461804,0.5,0.5
-36.696260129742605,10.175147756669112,0.5,0.5
-36.696260129742605,10.175147756669112,0.5,0.5
-36.696260129742605,10.175147756669112,0.5,0.5
-36.67635730918478,10.173178560433332,0.5,0.5
-36.67635730918478,10.173178560433332,0.5,0.5
-36.65644806926414,10.171275361611464,0.5,0.5
-36.65644806926414,10.171275361611464,0.5,0.5
-36.65644806926414,10.171275361611464,0.5,0.5
-36.63654136158401,10.169345856671697,0.5,0.5
-36.61662842810348,10.167481699978698,0.5,0.5
-36.61662842810348,10.167481699978698,0.5,0.5
-36.61662842810348,10.167481699978698,0.5,0.5
-36.61662842810348,10.167481699978698,0.5,0.5
-36.59671802036417,10.165590757454115,0.5,0.5
-36.59671802036417,10.165590757454115,0.5,0.5
-36.57681692088612,10.163604243033644,0.5,0.5
-36.57681692088612,10.163604243033644,0.5,0.5
-36.57681692088612,10.163604243033644,0.5,0.5
-36.55691497017796,10.161626274887023,0.5,0.5
-36.55691497017796,10.161626274887023,0.5,0.5
-36.53702077376093,10.159571780082706,0.5,0.5
-36.53702077376093,10.159571780082706,0.5,0.5
-36.53702077376093,10.159571780082706,0.5,0.5
-36.51712458629841,10.15753665737458,0.5,0.5
-36.51712458629841,10.15753665737458,0.5,0.5
-36.49723568090718,10.155431558250806,0.5,0.5
-36.49723568090718,10.155431558250806,0.5,0.5
-36.49723568090718,10.155431558250806,0.5,0.5
-36.477344301335,10.153349967825573,0.5,0.5
-36.477344301335,10.153349967825573,0.5,0.5
-36.45746007132603,10.151201154912847,0.5,0.5
-36.45746007132603,10.151201154912847,0.5,0.5
-36.45746007132603,10.151201154912847,0.5,0.5
-36.4375731161852,10.149077710726882,0.5,0.5
-36.4375731161852,10.149077710726882,0.5,0.5
-36.41769330899214,10.146888357865427,0.5,0.5
-36.41769330899214,10.146888357865427,0.5,0.5
-36.41769330899214,10.146888357865427,0.5,0.5
-36.39781062510003,10.144725285690901,0.5,0.5
-36.39781062510003,10.144725285690901,0.5,0.5
-36.377935147143575,10.142496973327482,0.5,0.5
-36.377935147143575,10.142496973327482,0.5,0.5
-36.377935147143575,10.142496973327482,0.5,0.5
-36.3580566889986,10.140295405303133,0.5,0.5
-36.3580566889986,10.140295405303133,0.5,0.5
-36.33818552456501,10.138028949029325,0.5,0.5
-36.33818552456501,10.138028949029325,0.5,0.5
-36.33818552456501,10.138028949029325,0.5,0.5
-36.31831130112961,10.135789475245597,0.5,0.5
-36.31831130112961,10.135789475245597,0.5,0.5
-36.29842653518932,10.13364562742247,0.5,0.5
-36.29842653518932,10.13364562742247,0.5,0.5
-36.29842653518932,10.13364562742247,0.5,0.5
-36.278542677598644,10.13149337109407,0.5,0.5
-36.278542677598644,10.13149337109407,0.5,0.5
-36.25865067980403,10.129417696811094,0.5,0.5
-36.25865067980403,10.129417696811094,0.5,0.5
-36.25865067980403,10.129417696811094,0.5,0.5
-36.23876070533579,10.127322722910712,0.5,0.5
-36.23876070533579,10.127322722910712,0.5,0.5
-36.2188634793775,10.125297778675561,0.5,0.5
-36.2188634793775,10.125297778675561,0.5,0.5
-36.2188634793775,10.125297778675561,0.5,0.5
-36.198968656956716,10.123249354687031,0.5,0.5
-36.198968656956716,10.123249354687031,0.5,0.5
-36.1790670217656,10.121268214431685,0.5,0.5
-36.1790670217656,10.121268214431685,0.5,0.5
-36.1790670217656,10.121268214431685,0.5,0.5
-36.15916792827582,10.119261705454063,0.5,0.5
-36.15916792827582,10.119261705454063,0.5,0.5
-36.13926229169464,10.117321181738498,0.5,0.5
-36.13926229169464,10.117321181738498,0.5,0.5
-36.13926229169464,10.117321181738498,0.5,0.5
-36.119359236671436,10.115354356698976,0.5,0.5
-36.119359236671436,10.115354356698976,0.5,0.5
-36.099449833336045,10.113452868118452,0.5,0.5
-36.099449833336045,10.113452868118452,0.5,0.5
-36.099449833336045,10.113452868118452,0.5,0.5
-36.07954300595875,10.111524598488968,0.5,0.5
-36.07954300595875,10.111524598488968,0.5,0.5
-36.05962998883279,10.10966133550833,0.5,0.5
-36.05962998883279,10.10966133550833,0.5,0.5
-36.05962998883279,10.10966133550833,0.5,0.5
-36.039719519678776,10.107771039748103,0.5,0.5
-36.039719519678776,10.107771039748103,0.5,0.5
-36.019818373479985,10.10578499343222,0.5,0.5
-36.019818373479985,10.10578499343222,0.5,0.5
-36.019818373479985,10.10578499343222,0.5,0.5
-35.99991638907617,10.103807364350516,0.5,0.5
-35.99991638907617,10.103807364350516,0.5,0.5
-35.98002216730384,10.101753115079326,0.5,0.5
-35.98002216730384,10.101753115079326,0.5,0.5
-35.98002216730384,10.101753115079326,0.5,0.5
-35.96012596164403,10.09971817027959,0.5,0.5
-35.96012596164403,10.09971817027959,0.5,0.5
-35.940237042614264,10.0976132000131,0.5,0.5
-35.940237042614264,10.0976132000131,0.5,0.5
-35.940237042614264,10.0976132000131,0.5,0.5
-35.920345653270005,10.095531702967511,0.5,0.5
-35.920345653270005,10.095531702967511,0.5,0.5
-35.90046141595137,10.093382957693636,0.5,0.5
-35.90046141595137,10.093382957693636,0.5,0.5
-35.90046141595137,10.093382957693636,0.5,0.5
-35.88057445557629,10.091259562526464,0.5,0.5
-35.88057445557629,10.091259562526464,0.5,0.5
-35.86069464447258,10.089070245172296,0.5,0.5
-35.86069464447258,10.089070245172296,0.5,0.5
-35.86069464447258,10.089070245172296,0.5,0.5
-35.84081195778066,10.086907198730978,0.5,0.5
-35.84081195778066,10.086907198730978,0.5,0.5
-35.820936477734136,10.084678905007804,0.5,0.5
-35.820936477734136,10.084678905007804,0.5,0.5
-35.820936477734136,10.084678905007804,0.5,0.5
-35.80105801809275,10.082477350492754,0.5,0.5
-35.80105801809275,10.082477350492754,0.5,0.5
-35.78116921747597,10.08037126169533,0.5,0.5
-35.78116921747597,10.08037126169533,0.5,0.5
-35.78116921747597,10.08037126169533,0.5,0.5
-35.76128132310346,10.07825663231291,0.5,0.5
-35.76128132310346,10.07825663231291,0.5,0.5
-35.74138544311825,10.076218505817527,0.5,0.5
-35.74138544311825,10.076218505817527,0.5,0.5
-35.74138544311825,10.076218505817527,0.5,0.5
-35.721491557101544,10.07416100754254,0.5,0.5
-35.721491557101544,10.07416100754254,0.5,0.5
-35.701590556489144,10.072173502920508,0.5,0.5
-35.701590556489144,10.072173502920508,0.5,0.5
-35.701590556489144,10.072173502920508,0.5,0.5
-35.681691918861034,10.070162478171136,0.5,0.5
-35.681691918861034,10.070162478171136,0.5,0.5
-35.6617865974859,10.068218723826998,0.5,0.5
-35.6617865974859,10.068218723826998,0.5,0.5
-35.6617865974859,10.068218723826998,0.5,0.5
-35.64188377202077,10.066249577183806,0.5,0.5
-35.621974528663195,10.064346414309366,0.5,0.5
-35.621974528663195,10.064346414309366,0.5,0.5
-35.621974528663195,10.064346414309366,0.5,0.5
-35.621974528663195,10.064346414309366,0.5,0.5
-35.60206781845802,10.062416935414701,0.5,0.5
-35.60206781845802,10.062416935414701,0.5,0.5
-35.58215488320959,10.06055279760061,0.5,0.5
-35.58215488320959,10.06055279760061,0.5,0.5
-35.58215488320959,10.06055279760061,0.5,0.5
-35.56224447417067,10.058661868754504,0.5,0.5
-35.56224447417067,10.058661868754504,0.5,0.5
-35.54234337370318,10.056675364241233,0.5,0.5
-35.54234337370318,10.056675364241233,0.5,0.5
-35.54234337370318,10.056675364241233,0.5,0.5
-35.52244142228101,10.054697403273979,0.5,0.5
-35.52244142228101,10.054697403273979,0.5,0.5
-35.50254722532648,10.052642913670022,0.5,0.5
-35.50254722532648,10.052642913670022,0.5,0.5
-35.50254722532648,10.052642913670022,0.5,0.5
-35.48265103747803,10.050607794730613,0.5,0.5
-35.48265103747803,10.050607794730613,0.5,0.5
-35.46276213179745,10.048502698336764,0.5,0.5
-35.46276213179745,10.048502698336764,0.5,0.5
-35.46276213179745,10.048502698336764,0.5,0.5
-35.44287075201783,10.046421109889959,0.5,0.5
-35.44287075201783,10.046421109889959,0.5,0.5
-35.42298652185361,10.044272298410343,0.5,0.5
-35.42298652185361,10.044272298410343,0.5,0.5
-35.42298652185361,10.044272298410343,0.5,0.5
-35.40309956660152,10.04214885526299,0.5,0.5
-35.40309956660152,10.04214885526299,0.5,0.5
-35.383219759325264,10.039959503153868,0.5,0.5
-35.383219759325264,10.039959503153868,0.5,0.5
-35.383219759325264,10.039959503153868,0.5,0.5
-35.36333707537351,10.03779643152458,0.5,0.5
-35.36333707537351,10.03779643152458,0.5,0.5
-35.34346159737246,10.035568119556105,0.5,0.5
-35.34346159737246,10.035568119556105,0.5,0.5
-35.34346159737246,10.035568119556105,0.5,0.5
-35.32358313919549,10.03336655181798,0.5,0.5
-35.32358313919549,10.03336655181798,0.5,0.5
-35.30369433959383,10.031260453433722,0.5,0.5
-35.30369433959383,10.031260453433722,0.5,0.5
-35.30369433959383,10.031260453433722,0.5,0.5
-35.28380644595989,10.029145817104695,0.5,0.5
-35.28380644595989,10.029145817104695,0.5,0.5
-35.26391056649049,10.027107685573558,0.5,0.5
-35.26391056649049,10.027107685573558,0.5,0.5
-35.26391056649049,10.027107685573558,0.5,0.5
-35.2440166808511,10.025050183649864,0.5,0.5
-35.2440166808511,10.025050183649864,0.5,0.5
-35.2241156805028,10.023062676382915,0.5,0.5
-35.2241156805028,10.023062676382915,0.5,0.5
-35.2241156805028,10.023062676382915,0.5,0.5
-35.20421704306832,10.021051649717178,0.5,0.5
-35.20421704306832,10.021051649717178,0.5,0.5
-35.18431172182879,10.01910789398391,0.5,0.5
-35.18431172182879,10.01910789398391,0.5,0.5
-35.18431172182879,10.01910789398391,0.5,0.5
-35.1644088964632,10.017138746334235,0.5,0.5
-35.1644088964632,10.017138746334235,0.5,0.5
-35.14449965317533,10.015235582730229,0.5,0.5
-35.14449965317533,10.015235582730229,0.5,0.5
-35.14449965317533,10.015235582730229,0.5,0.5
-35.12459294302135,10.013306103306963,0.5,0.5
-35.12459294302135,10.013306103306963,0.5,0.5
-35.10468000780875,10.01144196510971,0.5,0.5
-35.084769598796164,10.009551035985988,0.5,0.5
-35.084769598796164,10.009551035985988,0.5,0.5
-35.06485312231026,10.007725121314918,0.5,0.5
-35.06485312231026,10.007725121314918,0.5,0.5
-35.06485312231026,10.007725121314918,0.5,0.5
-35.04493914334319,10.00587216645882,0.5,0.5
-35.04493914334319,10.00587216645882,0.5,0.5
-35.02503430794611,10.003923441795205,0.5,0.5
-35.02503430794611,10.003923441795205,0.5,0.5
-35.02503430794611,10.003923441795205,0.5,0.5
-35.00512865026611,10.00198313451899,0.5,0.5
-35.00512865026611,10.00198313451899,0.5,0.5
-34.98523061163605,9.999966191615414,0.5,0.5
-34.98523061163605,9.999966191615414,0.5,0.5
-34.98523061163605,9.999966191615414,0.5,0.5
-34.96533062539293,9.99796855613236,0.5,0.5
-34.96533062539293,9.99796855613236,0.5,0.5
-34.94543779452353,9.995900881109302,0.5,0.5
-34.94543779452353,9.995900881109302,0.5,0.5
-34.94543779452353,9.995900881109302,0.5,0.5
-34.925542537395806,9.993856683510856,0.5,0.5
-34.925542537395806,9.993856683510856,0.5,0.5
-34.90565430622238,9.991745224112266,0.5,0.5
-34.90565430622238,9.991745224112266,0.5,0.5
-34.90565430622238,9.991745224112266,0.5,0.5
-34.88576339954897,9.98965911967835,0.5,0.5
-34.88576339954897,9.98965911967835,0.5,0.5
-34.865879518549676,9.987507079621697,0.5,0.5
-34.865879518549676,9.987507079621697,0.5,0.5
-34.865879518549676,9.987507079621697,0.5,0.5
-34.845992811235,9.985381315716655,0.5,0.5
-34.845992811235,9.985381315716655,0.5,0.5
-34.826096161799846,9.98335071451152,0.5,0.5
-34.826096161799846,9.98335071451152,0.5,0.5
-34.826096161799846,9.98335071451152,0.5,0.5
-34.80620041147754,9.981311322662894,0.5,0.5
-34.80620041147754,9.981311322662894,0.5,0.5
-34.78629698255249,9.979348284959427,0.5,0.5
-34.78629698255249,9.979348284959427,0.5,0.5
-34.78629698255249,9.979348284959427,0.5,0.5
-34.76639548734252,9.97736573901864,0.5,0.5
-34.76639548734252,9.97736573901864,0.5,0.5
-34.746487150224745,9.97545311955707,0.5,0.5
-34.746487150224745,9.97545311955707,0.5,0.5
-34.746487150224745,9.97545311955707,0.5,0.5
-34.72658109417166,9.973516903553888,0.5,0.5
-34.72658109417166,9.973516903553888,0.5,0.5
-34.70666861187693,9.971647933553646,0.5,0.5
-34.70666861187693,9.971647933553646,0.5,0.5
-34.68675853347385,9.969753526526874,0.5,0.5
-34.68675853347385,9.969753526526874,0.5,0.5
-34.66684228732567,9.967925101148309,0.5,0.5
-34.66684228732567,9.967925101148309,0.5,0.5
-34.66684228732567,9.967925101148309,0.5,0.5
-34.64692847727949,9.966070331770679,0.5,0.5
-34.64692847727949,9.966070331770679,0.5,0.5
-34.62700868862791,9.964280912849242,0.5,0.5
-34.62700868862791,9.964280912849242,0.5,0.5
-34.62700868862791,9.964280912849242,0.5,0.5
-34.607091326551696,9.96246468380952,0.5,0.5
-34.607091326551696,9.96246468380952,0.5,0.5
-34.58716814155425,9.960713484347027,0.5,0.5
-34.58716814155425,9.960713484347027,0.5,0.5
-34.58716814155425,9.960713484347027,0.5,0.5
-34.56724735310048,9.95893523032136,0.5,0.5
-34.56724735310048,9.95893523032136,0.5,0.5
-34.54733534932023,9.957061169101687,0.5,0.5
-34.54733534932023,9.957061169101687,0.5,0.5
-34.54733534932023,9.957061169101687,0.5,0.5
-34.52742255508659,9.95519552556433,0.5,0.5
-34.52742255508659,9.95519552556433,0.5,0.5
-34.50751709264372,9.95325321638828,0.5,0.5
-34.50751709264372,9.95325321638828,0.5,0.5
-34.50751709264372,9.95325321638828,0.5,0.5
-34.48760975514457,9.951330220367767,0.5,0.5
-34.48760975514457,9.951330220367767,0.5,0.5
-34.46770931042286,9.949337157428896,0.5,0.5
-34.46770931042286,9.949337157428896,0.5,0.5
-34.46770931042286,9.949337157428896,0.5,0.5
-34.44780652757401,9.947367580095703,0.5,0.5
-34.42791051845856,9.945330714543497,0.5,0.5
-34.42791051845856,9.945330714543497,0.5,0.5
-34.42791051845856,9.945330714543497,0.5,0.5
-34.42791051845856,9.945330714543497,0.5,0.5
-34.4080119289806,9.943319213415647,0.5,0.5
-34.4080119289806,9.943319213415647,0.5,0.5
-34.38812011790614,9.941241750497085,0.5,0.5
-34.38812011790614,9.941241750497085,0.5,0.5
-34.38812011790614,9.941241750497085,0.5,0.5
-34.36822557908975,9.939190573936385,0.5,0.5
-34.36822557908975,9.939190573936385,0.5,0.5
-34.348329505640734,9.937154336889508,0.5,0.5
-34.348329505640734,9.937154336889508,0.5,0.5
-34.348329505640734,9.937154336889508,0.5,0.5
-34.328424500154554,9.935207350347417,0.5,0.5
-34.328424500154554,9.935207350347417,0.5,0.5
-34.308520681267424,9.933248270535815,0.5,0.5
-34.308520681267424,9.933248270535815,0.5,0.5
-34.308520681267424,9.933248270535815,0.5,0.5
-34.28860967517636,9.931363638889701,0.5,0.5
-34.28860967517636,9.931363638889701,0.5,0.5
-34.268700640705056,9.929458292091782,0.5,0.5
-34.268700640705056,9.929458292091782,0.5,0.5
-34.268700640705056,9.929458292091782,0.5,0.5
-34.24878510732097,9.927622119434494,0.5,0.5
-34.24878510732097,9.927622119434494,0.5,0.5
-34.22887181326279,9.925761818450084,0.5,0.5
-34.22887181326279,9.925761818450084,0.5,0.5
-34.22887181326279,9.925761818450084,0.5,0.5
-34.20895238191499,9.923968426473916,0.5,0.5
-34.20895238191499,9.923968426473916,0.5,0.5
-34.18903528105535,9.922149335121972,0.5,0.5
-34.18903528105535,9.922149335121972,0.5,0.5
-34.18903528105535,9.922149335121972,0.5,0.5
-34.169112277887066,9.920396068240787,0.5,0.5
-34.169112277887066,9.920396068240787,0.5,0.5
-34.14919162291317,9.918616319547539,0.5,0.5
-34.14919162291317,9.918616319547539,0.5,0.5
-34.14919162291317,9.918616319547539,0.5,0.5
-34.12926524349601,9.9169018507309,0.5,0.5
-34.12926524349601,9.9169018507309,0.5,0.5
-34.1093411956159,9.915160496065429,0.5,0.5
-34.1093411956159,9.915160496065429,0.5,0.5
-34.08942574340557,9.913323443192443,0.5,0.5
-34.08942574340557,9.913323443192443,0.5,0.5
-34.08942574340557,9.913323443192443,0.5,0.5
-34.06950950807538,9.91149489998205,0.5,0.5
-34.06950950807538,9.91149489998205,0.5,0.5
-34.04960045542706,9.909589743125874,0.5,0.5
-34.04960045542706,9.909589743125874,0.5,0.5
-34.029689559274516,9.907703950347623,0.5,0.5
-34.029689559274516,9.907703950347623,0.5,0.5
-34.029689559274516,9.907703950347623,0.5,0.5
-34.00978542157978,9.905748112259015,0.5,0.5
-34.00978542157978,9.905748112259015,0.5,0.5
-33.98987898727184,9.903815789008725,0.5,0.5
-33.98987898727184,9.903815789008725,0.5,0.5
-33.98987898727184,9.903815789008725,0.5,0.5
-33.96997919893454,9.901816183014853,0.5,0.5
-33.96997919893454,9.901816183014853,0.5,0.5
-33.95007687643857,9.899841959302467,0.5,0.5
-33.95007687643857,9.899841959302467,0.5,0.5
-33.95007687643857,9.899841959302467,0.5,0.5
-33.93018120780429,9.897801770685017,0.5,0.5
-33.93018120780429,9.897801770685017,0.5,0.5
-33.91028285999039,9.89578788035112,0.5,0.5
-33.91028285999039,9.89578788035112,0.5,0.5
-33.91028285999039,9.89578788035112,0.5,0.5
-33.890375104929554,9.89386921194886,0.5,0.5
-33.890375104929554,9.89386921194886,0.5,0.5
-33.8704681991895,9.891941751480582,0.5,0.5
-33.8704681991895,9.891941751480582,0.5,0.5
-33.8704681991895,9.891941751480582,0.5,0.5
-33.850554044169186,9.890090689669972,0.5,0.5
-33.850554044169186,9.890090689669972,0.5,0.5
-33.830641712938785,9.888220110890371,0.5,0.5
-33.830641712938785,9.888220110890371,0.5,0.5
-33.830641712938785,9.888220110890371,0.5,0.5
-33.81072293308944,9.886419497296847,0.5,0.5
-33.81072293308944,9.886419497296847,0.5,0.5
-33.79080630146024,9.884595275669122,0.5,0.5
-33.79080630146024,9.884595275669122,0.5,0.5
-33.79080630146024,9.884595275669122,0.5,0.5
-33.77088362186179,9.88283833582457,0.5,0.5
-33.75096320299748,9.88105594634119,0.5,0.5
-33.75096320299748,9.88105594634119,0.5,0.5
-33.731036987578875,9.87933957252083,0.5,0.5
-33.731036987578875,9.87933957252083,0.5,0.5
-33.711113060023735,9.877596841681758,0.5,0.5
-33.711113060023735,9.877596841681758,0.5,0.5
-33.711113060023735,9.877596841681758,0.5,0.5
-33.69118352151824,9.875919494085732,0.5,0.5
-33.69118352151824,9.875919494085732,0.5,0.5
-33.67125625873865,9.874215323286405,0.5,0.5
-33.67125625873865,9.874215323286405,0.5,0.5
-33.67125625873865,9.874215323286405,0.5,0.5
-33.651323538894545,9.872576213889126,0.5,0.5
-33.63139306337568,9.870910036950102,0.5,0.5
-33.63139306337568,9.870910036950102,0.5,0.5
-33.63139306337568,9.870910036950102,0.5,0.5
-33.63139306337568,9.870910036950102,0.5,0.5
-33.61145726877904,9.869308758148449,0.5,0.5
-33.61145726877904,9.869308758148449,0.5,0.5
-33.5915236773927,9.86768028203798,0.5,0.5
-33.5915236773927,9.86768028203798,0.5,0.5
