# x_m,y_m,w_tr_right_m,w_tr_left_m
9.750000000000014,-1.3499999999999979,8.316023689239948,13.305637902783918
4.500000000000011,-0.8499999999999996,10.075496265693317,16.12079402510931
4.500000000000011,5.650000000000004,8.500919067959652,13.601470508735444
4.0000000000000036,14.900000000000002,8.097067370350823,12.955307792561317
3.2500000000000107,20.4,8.43449020391867,13.495184326269873
3.500000000000014,27.9,9.39414711402797,15.030635382444752
3.500000000000014,34.15,11.091240913441563,17.745985461506503
7.250000000000014,39.15,11.53933490284427,18.462935844550834
13.750000000000018,39.15,9.786789565531691,15.658863304850707
21.250000000000018,39.15,8.882919002219934,14.212670403551895
29.50000000000001,37.65,8.159541960183795,13.055267136294072
41.5,37.40000000000001,7.75,12.4
64.25000000000003,59.650000000000006,5.908151149048237,9.45304183847718
63.5,67.4,6.269968101992227,10.031948963187563
62.000000000000014,78.90000000000002,7.254309064273454,11.606894502837527
61.5,94.14999999999999,7.251077506136588,11.601724009818541
61.5,102.15,8.341350310351437,13.3461604965623
63.00000000000003,109.89999999999998,10.259142264341596,16.414627622946554
67.00000000000001,113.4,10.514870422406545,16.823792675850473
75.00000000000001,113.64999999999998,9.24746586909084,14.795945390545345
82.00000000000001,114.65,9.830596370515881,15.72895419282541
88.75000000000001,114.65,11.02412128017467,17.638594048279472
92.25000000000003,110.15,10.254572150996841,16.407315441594946
93.25000000000001,104.65,8.776744840770979,14.042791745233567
93.00000000000003,98.65000000000002,7.315437444199766,11.704699910719626
92.75,91.9,6.879543952908507,11.00727032465361
92.75,78.90000000000002,6.915788096811527,11.065260954898443
92.50000000000001,70.9,6.754628043053148,10.807404868885037
92.75,58.65000000000001,6.903350635742038,11.045361017187261
93.25000000000001,46.900000000000006,6.915788096811527,11.065260954898443
93.25000000000001,36.65,6.6261791403492865,10.601886624558858
94.0,23.150000000000006,6.216158379578179,9.945853407325087
94.25000000000003,15.900000000000007,6.1300999176196145,9.808159868191384
92.75,8.650000000000002,5.87632963677158,9.402127418834528
88.75000000000001,1.900000000000004,6.29111476608081,10.065783625729296
82.50000000000001,0.40000000000000036,5.533985905294664,8.854377448471462
75.75000000000001,-0.09999999999999787,5.501420271166348,8.802272433866156
60.750000000000014,-0.34999999999999254,5.659615711335886,9.055385138137417
51.5,-0.5999999999999961,5.798706752371601,9.277930803794561
34.25000000000001,-0.5999999999999961,5.512769267799986,8.820430828479978
22.750000000000004,-0.8499999999999996,5.63748614188984,9.019977827023745
16.750000000000007,-1.0999999999999943,6.320848439885266,10.113357503816426
9.750000000000014,-1.3499999999999979,8.316023689239948,13.305637902783918
