-15.8244574,-0.6206068,5.4386295,0.1180289
-15.3260814,-0.5934256,5.4494494,0.0973899
-14.8275252,-0.5710555,5.458361,0.08036
-14.3286876,-0.5545291,5.4657034,0.066308
-13.8297485,-0.5429616,5.4717545,0.0547131
-13.330754,-0.5356783,5.4767424,0.0451458
-12.8316777,-0.5312429,5.4808547,0.0372514
-12.3325635,-0.5292062,5.4842456,0.0307375
-11.8336469,-0.5278367,5.487042,0.0253627
-11.3345614,-0.5256873,5.4893483,0.0209277
-10.8356149,-0.5211352,5.4912506,0.0172682
-10.3370638,-0.5089564,5.4928198,0.0142486
-9.8385062,-0.4861016,5.4941142,0.011757
-9.3404869,-0.452554,5.495182,0.0097012
-8.8434178,-0.4069409,5.496063,0.0080048
-8.3473495,-0.3497727,5.4967898,0.006605
-7.8528357,-0.2818312,5.4973895,0.0054501
-7.3602696,-0.1998864,5.4978842,0.004497
-6.8699334,-0.1065327,5.4982924,0.0037107
-6.3822038,-0.0007764,5.4986292,0.0030618
-5.8974643,0.1165058,5.4989071,0.0025264
-5.4162148,0.2480317,5.4991364,0.0020846
-4.9403432,0.3978572,5.4993256,0.0017201
-4.4721178,0.5699292,5.4994817,0.0014193
-4.0138268,0.7674381,5.4996105,0.0011711
-3.56839,0.9922026,5.4997167,0.0009663
-3.1380108,1.2445727,5.4998044,0.0007974
-2.7261574,1.5261671,5.4998768,0.0006579
-2.3368494,1.8381878,5.4999365,0.0005429
-1.9763775,2.1834756,5.4999857,0.000448
-1.6508395,2.56184,5.5000264,0.0003696
-1.3632368,2.9699046,5.5000599,0.000305
-1.113139,3.4021447,5.5000876,0.0002517
-0.890429,3.8471786,5.5001104,0.0002077
-0.6780019,4.2985612,5.5001293,0.0001713
-0.4873472,4.7597444,5.5001448,0.0001414
-0.326465,5.2321363,5.5001576,0.0001167
-0.2068402,5.7173303,5.5001682,-0.9699079
-0.1482239,6.2125232,5.4114476,-1.92804
-0.1635348,6.7099448,5.2306165,-1.3020633
-0.252649,7.1999099,5.1048734,0.7345248
-0.3975861,7.6778614,5.1761836,0.6060832
-0.5812281,8.1439546,5.2342928,0.5001014
-0.7897717,8.5989178,5.2817594,0.4126519
-0.996167,9.0502182,5.320607,0.3404942
-1.18242,9.5122351,5.3524493,0.2809542
-1.3543722,9.9808175,5.3785816,0.2318256
-1.5111329,10.454899,5.400049,0.1912877
-1.6434665,10.9379663,5.4176986,0.1578385
-1.750071,11.4246737,5.4322187,0.1302383
-1.8259343,11.9164125,5.4441706,-1.0530675
-1.8393573,12.4140668,5.3467658,-2.6739231
-1.7689221,12.9077126,5.0910713,-2.4314322
-1.607077,13.3792937,4.8468695,-1.7593218
-1.3514532,13.8077018,4.6622021,-2.0729875
-1.0022588,14.1642113,4.4347533,-1.1742913
-0.575026,14.4244001,4.3005758,-1.009178
-0.0995387,14.5615716,4.1818263,0.7074137
0.3963583,14.5756834,4.2654139,-1.9254631
0.8797277,14.457502,4.0338457,1.1892698
1.3227997,14.230467,4.1783903,2.24132
1.7189574,13.9279413,4.4380236,1.849395
2.0624539,13.5660214,4.6413331,1.5260034
2.3566781,13.1635519,4.8026147,1.2591611
2.6089955,12.7332368,4.9317242,1.0389798
2.823817,12.282838,5.0357651,0.8573002
3.0066017,11.8183781,5.1200214,0.7073897
3.1608579,11.3436017,5.1885142,0.5836931
3.2907696,10.861683,5.2443566,0.4816265
3.4024101,10.3750566,5.2899903,0.3974076
3.5020486,9.8858482,5.32735,0.3279155
3.593172,9.3950986,5.3579807,0.2705751
3.6811204,8.9037325,5.383124,0.2232614
3.7712961,8.4129356,5.4037825,0.1842211
3.8694467,7.9237842,5.4207694,0.1520076
3.979599,7.4374597,5.4347459,0.125427
4.0878246,6.9519086,5.4462514,0.1034944
4.1638551,6.4603366,5.4557267,0.085397
4.1900013,5.9599549,5.4635328,-0.3585495
4.1539866,5.4525822,5.4306827,-0.5847164
4.0570657,4.966177,5.3766809,0.2354069
3.9586839,4.4952712,5.398487,0.1942429
3.8299062,4.0071462,5.4164139,0.1602769
3.672562,3.5187681,5.4311615,0.1322503
3.5120222,3.0495171,5.4433002,0.1091246
3.3493629,2.5865415,5.4532959,0.0900427
3.2098894,2.1068543,5.46153,0.0742975
3.1057744,1.6175253,5.4683149,0.0613056
3.027012,1.1236509,5.473907,0.0505855
2.959944,0.6281774,5.478517,0.0417399
2.8935126,0.1331659,5.4823179,0.0344411
2.8113735,-0.3585291,5.4854523,0.0284186
2.6962909,-0.8430215,5.4880371,-1.4827419
2.517964,-1.3086849,5.3515041,-4.0741632
2.2570286,-1.7335009,4.9570243,-1.7380577
1.9245286,-2.1029044,4.7788386,1.2990718
1.5463342,-2.4253318,4.9126295,1.0719116
1.134539,-2.7070738,5.0203412,0.8844734
0.6964617,-2.9479196,5.1075079,0.7298113
0.2376326,-3.1478069,5.1783276,0.602194
-0.2367297,-3.304378,5.2360423,0.4968922
-0.7227892,-3.4163776,5.2831901,0.4100039
-1.2163073,-3.4907641,5.3217789,0.3383092
-1.712889,-3.5340411,5.3534105,0.2791513
-2.2114869,-3.554138,5.3793709,0.2303379
-2.7106666,-3.5649772,5.4006977,0.1900602
-3.2094944,-3.5718161,5.4182321,0.1568257
-3.7086049,-3.5759523,5.4326577,0.1294026
-4.2076155,-3.5781095,5.4445321,0.1067748
-4.7066392,-3.5777447,5.4543106,0.0881038
-5.2057621,-3.5753086,5.462366,0.0726976
-5.704771,-3.5703259,5.4690038,0.0599855
-6.2036788,-3.5621317,5.4744749,0.0494962
-6.7026651,-3.5503777,5.4789852,0.0408411
-7.2013764,-3.5356397,5.482704,0.0336995
-7.7000689,-3.5172167,5.4857706,0.0278067
-8.1988519,-3.4981521,5.4882997,0.0229443
-8.6975838,-3.4801697,5.4903857,0.0189322
-9.1965401,-3.4660522,5.4921063,0.0156216
-9.6954108,-3.4575117,5.4935256,0.01289
-10.1945221,-3.4542401,5.4946965,0.010636
-10.6936087,-3.4581242,5.4956624,0.0087762
-11.1926151,-3.4656972,5.4964593,0.0072415
-11.691682,-3.4761175,5.4971168,0.0059752
-12.1906752,-3.4867774,5.4976593,0.0049304
-12.6898655,-3.4954653,5.4981068,0.0040682
-13.1885519,-3.4989555,5.4984761,0.0033569
-13.6872575,-3.4925493,5.4987807,0.0027699
-14.1860433,-3.477503,5.4990321,0.0022855
-14.6843096,-3.4540844,5.4992395,0.0018859
-15.1827621,-3.4246744,5.4994107,0.0015561
-15.6811648,-3.3945162,5.4995519,0.001284
-16.1795007,-3.3657815,5.4996684,0.0010595
-16.6779987,-3.3406572,5.4997645,0.0008742
-17.1766554,-3.3211491,5.4998439,0.0007213
-17.6755184,-3.307326,5.4999093,0.0005952
-18.1744335,-3.3001148,5.4999633,0.0004911
-18.6734641,-3.2997694,5.5000079,0.0004052
-19.1725734,-3.3056746,5.5000447,0.0003344
-19.6712554,-3.3188742,5.500075,0.0002759
-20.1695766,-3.3420859,5.5001,0.0002277
-20.6677374,-3.3735568,5.5001207,0.0001879
-21.1653339,-3.4111638,5.5001377,0.000155
-21.6624911,-3.4553655,5.5001518,0.0001279
-22.1594539,-3.5036039,5.5001634,0.0001055
-22.656173,-3.5533328,5.500173,0.0000871
-23.1530122,-3.6006941,5.5001809,0.0000719
-23.6503469,-3.6441065,5.5001874,0.0000593
-24.1480095,-3.6815994,5.5001928,0.0000489
-24.6459329,-3.7074454,5.5001972,0.0000404
-25.1438488,-3.7136106,5.5002009,0.0000333
-25.6422133,-3.6914038,5.5002039,0.0000275
-26.139561,-3.6420584,5.5002064,0.0000227
-26.6334306,-3.5647102,5.5002085,0.0000187
-27.1223137,-3.4598333,5.5002102,0.0000154
-27.6034151,-3.3256431,5.5002116,0.0000127
-28.0745426,-3.1630475,5.5002127,0.0000105
-28.5330835,-2.967826,5.5002137,0.0000087
-28.9697686,-2.7268109,5.5002145,-0.4865404
-29.3740089,-2.4384596,5.4558898,0.0850853
-29.7539688,-2.117352,5.4636671,0.070207
-30.1162845,-1.7730574,5.4700762,0.0579304
-30.4641488,-1.4126968,5.4753589,0.0478004
-30.8028161,-1.0439164,5.479714,0.0394419
-31.1338941,-0.6702853,5.483305,0.0325449
-31.4701433,-0.3017616,5.4862662,0.026854
-31.8254292,0.0483991,5.4887085,0.0221582
-32.2110002,0.3636219,5.4907228,-0.2885973
-32.6296352,0.633859,5.4644288,0.0687487
-33.0726172,0.8619216,5.470704,0.0567271
-33.5346648,1.0507177,5.4758764,0.0468076
-34.012419,1.1957848,5.4801407,0.0386226
-34.5011135,1.2967163,5.4836568,0.0318689
-34.996511,1.3555291,5.4865564,0.0262962
-35.4951933,1.3721301,5.4889478,0.021698
-35.9937378,1.3517268,5.4909202,0.0179038
-36.4900535,1.3004028,5.4925472,0.0147731
-36.9831465,1.22388,5.4938894,0.0121898
-37.4729027,1.1280718,5.4949966,0.0100583
-37.9596195,1.0179193,5.49591,0.0082994
-38.4440225,0.8979054,5.4966636,0.0068482
-38.9274147,0.7738843,5.4972853,0.0056507
-39.4108939,0.6500952,5.4977983,0.0046626
-39.8960039,0.5326942,5.4982215,0.0038473
-40.3841334,0.4287209,5.4985707,0.0031745
-40.8760914,0.3447269,5.4988588,0.0026194
-41.371783,0.2881571,5.4990966,0.0021614
-41.8702293,0.2671262,5.4992927,0.0017834
-42.3682049,0.2889863,5.4994545,0.0014716
-42.8617397,0.3599154,5.4995881,0.0012142
-43.3480147,0.4738086,5.4996983,0.0010019
-43.8248721,0.6262108,5.4997892,0.0008267
-44.2895857,0.8116082,5.4998642,0.0006822
-44.7444899,1.0115969,5.4999261,0.0005629
-45.196052,1.2219442,5.4999772,0.0004644
-45.6405067,1.4483367,5.5000193,0.0003832
-46.0729637,1.6975425,5.5000541,0.0003162
-46.4874265,1.9757353,5.5000828,0.0002609
-46.8791077,2.2848423,5.5001065,0.0002153
-47.2467424,2.6221848,5.500126,0.0001776
-47.5892564,2.9850206,5.5001421,0.0001466
-47.9070639,3.3696954,5.5001554,0.000121
-48.2040994,3.770662,5.5001664,0.0000998
-48.4831785,4.1844119,5.5001754,0.0000824
-48.7485407,4.6070169,5.5001829,0.000068
-49.0010658,5.0374572,5.5001891,0.0000561
-49.2445264,5.473069,5.5001942,0.0000463
-49.4767434,5.9146801,5.5001984,0.0000382
-49.7007523,6.3607197,5.5002018,0.0000315
-49.913691,6.8120142,5.5002047,0.000026
-50.1145507,7.268809,5.500207,0.0000214
-50.2957336,7.7335534,5.500209,0.0000177
-50.4384568,8.2113818,5.5002106,-1.6916371
-50.5165352,8.7037675,5.3445167,-4.2593714
-50.5003129,9.1995899,4.9307699,-4.2593714
-50.3635981,9.6899781,4.4789648,-0.7921181
-50.1152256,10.1215247,4.3898173,1.9239496
-49.805281,10.4987232,4.6033498,-3.0946794
-49.4180381,10.8111892,4.2546405,2.0240489
-48.9766306,11.0455147,4.4857788,1.3273042
-48.5020497,11.2000051,4.6310929,1.5426382
-48.0104924,11.2842841,4.794451,1.2728872
-47.5125014,11.3111666,4.9251655,1.0503057
-47.0139614,11.2913071,5.0304659,0.8666456
-46.5168285,11.2475701,5.1157212,0.7151009
-46.0209901,11.1911254,5.1850131,0.5900559
-45.5256436,11.1304742,5.2414986,0.4868767
-45.0311903,11.0628665,5.2876526,0.4017397
-44.5370005,10.9933265,5.3254347,0.3314901
-44.0435082,10.919043,5.3564094,0.2735246
-43.5501145,10.8439553,5.3818335,0.2256952
-43.0567632,10.7686922,5.4027218,0.1862293
-42.5632516,10.6944659,5.4198969,0.1536646
-42.0694303,10.6223499,5.4340278,0.1267943
-41.5752473,10.5527496,5.4456601,0.1046226
-41.0805611,10.4868183,5.4552397,0.0863279
-40.5855059,10.4237202,5.4631315,0.0712323
-40.0897554,10.36638,5.4696348,0.0587764
-39.5935553,10.3130405,5.474995,0.0484986
-39.0968663,10.2644688,5.479414,0.0400179
-38.5998161,10.2197424,5.4830576,0.0330203
-38.1024141,10.1790986,5.4860622,0.0272462
